ds,y,ticker,name
2024-04-02,1381.2550048828125,HCLTECH.NS,HCL Technologies
2024-04-03,1388.078857421875,HCLTECH.NS,HCL Technologies
2024-04-04,1391.512939453125,HCLTECH.NS,HCL Technologies
2024-04-05,1396.5743408203125,HCLTECH.NS,HCL Technologies
2024-04-08,1391.8743896484375,HCLTECH.NS,HCL Technologies
2024-04-09,1392.2813720703125,HCLTECH.NS,HCL Technologies
2024-04-10,1391.0609130859375,HCLTECH.NS,HCL Technologies
2024-04-12,1375.1092529296875,HCLTECH.NS,HCL Technologies
2024-04-15,1360.2420654296875,HCLTECH.NS,HCL Technologies
2024-04-16,1335.162109375,HCLTECH.NS,HCL Technologies
2024-04-18,1325.7174072265625,HCLTECH.NS,HCL Technologies
2024-04-19,1308.229248046875,HCLTECH.NS,HCL Technologies
2024-04-22,1324.85888671875,HCLTECH.NS,HCL Technologies
2024-04-23,1343.6123046875,HCLTECH.NS,HCL Technologies
2024-04-24,1336.924560546875,HCLTECH.NS,HCL Technologies
2024-04-25,1359.4288330078125,HCLTECH.NS,HCL Technologies
2024-04-26,1332.0440673828125,HCLTECH.NS,HCL Technologies
2024-04-29,1253.9117431640625,HCLTECH.NS,HCL Technologies
2024-04-30,1235.1129150390625,HCLTECH.NS,HCL Technologies
2024-05-02,1229.78076171875,HCLTECH.NS,HCL Technologies
2024-05-03,1218.3477783203125,HCLTECH.NS,HCL Technologies
2024-05-06,1228.0635986328125,HCLTECH.NS,HCL Technologies
2024-05-07,1219.04150390625,HCLTECH.NS,HCL Technologies
2024-05-08,1203.1962890625,HCLTECH.NS,HCL Technologies
